X.1,workorderid,date,description,address,LAT,LON,address1,,,,,,,,,,,,,,,,,,
158,1292558,1/23/24,WATER MAIN BREAK,9109 CARLISLE AVE,39.4009707,-76.471005,"9109 CARLISLE AVE, baltimore",,,,,,,,,,,,,,,,,,
159,1292564,1/23/24,WATER MAIN BREAK,131 OAK ST,39.2441682,-76.5105088,"131 OAK ST, baltimore",,,,,,,,,,,,,,,,,,
160,1292572,1/23/24,WATER MAIN BREAK,4900 BLK TODD AVE,39.29038,-76.61219,"4900 BLK TODD AVE, baltimore",,,,,,,,,,,,,,,,,,
161,1292609,1/23/24,WATER MAIN BREAK,6628 HARFORD RD,39.3632883,-76.5522971,"6628 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
162,1292650,1/23/24,WATER MAIN BREAK,327 SOUTH STRICKER ST,39.2838683,-76.6404958,"327 SOUTH STRICKER ST, baltimore",,,,,,,,,,,,,,,,,,
163,1292686,1/23/24,WATER JOINT LEAK,10 BANGERT AVE,39.4118977,-76.4253651,"10 BANGERT AVE, baltimore",,,,,,,,,,,,,,,,,,
164,1292691,1/23/24,WATER JOINT LEAK,2603 BRENDAN AVE,39.3258917,-76.5758701,"2603 BRENDAN AVE, baltimore",,,,,,,,,,,,,,,,,,
165,1292692,1/23/24,WATER MAIN BREAK,827 NORTH MONTFORD AVE,39.300438,-76.5836141,"827 NORTH MONTFORD AVE, baltimore",,,,,,,,,,,,,,,,,,
166,1292699,1/23/24,WATER MAIN BREAK,106 SWANHILL CT,39.4062569,-76.7001536,"106 SWANHILL CT, baltimore",,,,,,,,,,,,,,,,,,
167,1292705,1/23/24,WATER MAIN BREAK,7500 TUDSBURY RD,39.326702,-76.760842,"7500 TUDSBURY RD, baltimore",,,,,,,,,,,,,,,,,,
168,1292710,1/23/24,WATER MAIN BREAK,3068 MAYFIELD AVE,39.320849,-76.570324,"3068 MAYFIELD AVE, baltimore",,,,,,,,,,,,,,,,,,
169,1292714,1/23/24,WATER MAIN BREAK,8 UNION HALL CT,39.2948263,-76.7661988,"8 UNION HALL CT, baltimore",,,,,,,,,,,,,,,,,,
170,1292725,1/24/24,WATER MAIN BREAK,2620 BRENDAN AVE,39.3259471,-76.5752273,"2620 BRENDAN AVE, baltimore",,,,,,,,,,,,,,,,,,
171,1292748,1/24/24,WATER MAIN BREAK,1010 WHATCOAT ST,39.3008036,-76.6410564,"1010 WHATCOAT ST, baltimore",,,,,,,,,,,,,,,,,,
172,1292756,1/24/24,WATER MAIN BREAK,2400 ROBB ST,39.3166876,-76.5999059,"2400 ROBB ST, baltimore",,,,,,,,,,,,,,,,,,
173,1292781,1/24/24,WATER MAIN BREAK,3500 CHARLESWORTH RD,39.371958,-76.708475,"3500 CHARLESWORTH RD, baltimore",,,,,,,,,,,,,,,,,,
174,1292808,1/24/24,WATER MAIN BREAK,1400 LEMMON ST,39.28604,-76.639604,"1400 LEMMON ST, baltimore",,,,,,,,,,,,,,,,,,
175,1292883,1/24/24,WATER JOINT LEAK,4104 WINDRIDGE RD,39.3751247,-76.7603808,"4104 WINDRIDGE RD, baltimore",,,,,,,,,,,,,,,,,,
176,1292906,1/24/24,WATER MAIN BREAK,4773 ELISON AVE,39.322462,-76.5536239,"4773 ELISON AVE, baltimore",,,,,,,,,,,,,,,,,,
177,1292909,1/24/24,WATER MAIN BREAK,5505 KEMPER RD,39.3625574,-76.6281033,"5505 KEMPER RD, baltimore",,,,,,,,,,,,,,,,,,
178,1292934,1/24/24,WATER MAIN BREAK,1873 LOCH SHIEL RD,39.38585,-76.568904,"1873 LOCH SHIEL RD, baltimore",,,,,,,,,,,,,,,,,,
179,1292973,1/24/24,WATER MAIN BREAK,EAST 25TH SAINT AND NORTH CHARLES ST,39.29038,-76.61219,"EAST 25TH SAINT AND NORTH CHARLES ST, baltimore",,,,,,,,,,,,,,,,,,
180,1293014,1/24/24,WATER MAIN BREAK,302 PRESWAY RD,39.4436379,-76.6416266,"302 PRESWAY RD, baltimore",,,,,,,,,,,,,,,,,,
181,1293027,1/24/24,WATER JOINT LEAK,1724 WEST BALTIMORE ST,39.2884257,-76.6444477,"1724 WEST BALTIMORE ST, baltimore",,,,,,,,,,,,,,,,,,
182,1293030,1/24/24,WATER MAIN BREAK,3507 ROLLING RD,39.3540069,-76.7670907,"3507 ROLLING RD, baltimore",,,,,,,,,,,,,,,,,,
183,1293042,1/24/24,WATER MAIN BREAK,2105 CHAPELWOOD CT,39.4420794,-76.5975178,"2105 CHAPELWOOD CT, baltimore",,,,,,,,,,,,,,,,,,
184,1293047,1/24/24,WATER MAIN BREAK,136 GREENRIDGE RD,39.4209503,-76.6091592,"136 GREENRIDGE RD, baltimore",,,,,,,,,,,,,,,,,,
185,1293054,1/24/24,WATER MAIN BREAK,6826 NAVAJO DR,39.3789573,-76.6858395,"6826 NAVAJO DR, baltimore",,,,,,,,,,,,,,,,,,
186,1293056,1/24/24,WATER MAIN BREAK,6504 GREENSPRING AVE,39.3727971,-76.6826283,"6504 GREENSPRING AVE, baltimore",,,,,,,,,,,,,,,,,,
187,1293063,1/25/24,WATER MAIN BREAK,622 HAMMERSHIRE RD,39.4421354,-76.7934062,"622 HAMMERSHIRE RD, baltimore",,,,,,,,,,,,,,,,,,
188,1293064,1/25/24,WATER MAIN BREAK,3647 CLIFTMONT AVE,39.3191361,-76.5671122,"3647 CLIFTMONT AVE, baltimore",,,,,,,,,,,,,,,,,,
189,1293077,1/25/24,WATER JOINT LEAK,3700 TUDOR ARMS AVE,39.3331013,-76.6259997,"3700 TUDOR ARMS AVE, baltimore",,,,,,,,,,,,,,,,,,
190,1293107,1/25/24,WATER MAIN BREAK,900 HARGROVE ST,39.299855,-76.613745,"900 HARGROVE ST, baltimore",,,,,,,,,,,,,,,,,,
191,1293111,1/25/24,WATER MAIN BREAK,1221 ROUNDHILL RD,39.3376455,-76.5964185,"1221 ROUNDHILL RD, baltimore",,,,,,,,,,,,,,,,,,
192,1293117,1/25/24,WATER MAIN BREAK,1116 BAKER AVE,39.2924499,-76.7283296,"1116 BAKER AVE, baltimore",,,,,,,,,,,,,,,,,,
193,1293130,1/25/24,WATER MAIN BREAK,CLIFTMONT AVE DUDLEY AVE,39.29038,-76.61219,"CLIFTMONT AVE DUDLEY AVE, baltimore",,,,,,,,,,,,,,,,,,
194,1293140,1/25/24,WATER MAIN BREAK,6144 DUNROMING RD,39.3690883,-76.5963349,"6144 DUNROMING RD, baltimore",,,,,,,,,,,,,,,,,,
195,1293154,1/25/24,WATER MAIN BREAK,1944 HASELMERE RD,39.2607874,-76.489606,"1944 HASELMERE RD, baltimore",,,,,,,,,,,,,,,,,,
196,1293170,1/25/24,WATER MAIN BREAK,9 MAVISTA AVE,39.2639264,-76.4906528,"9 MAVISTA AVE, baltimore",,,,,,,,,,,,,,,,,,
197,1293187,1/25/24,WATER MAIN BREAK,5733 MINERAL AVE,39.2351381,-76.6979098,"5733 MINERAL AVE, baltimore",,,,,,,,,,,,,,,,,,
198,1293203,1/25/24,WATER MAIN BREAK,1103 CAWDOR CT,39.4118708,-76.5736355,"1103 CAWDOR CT, baltimore",,,,,,,,,,,,,,,,,,
199,1293222,1/25/24,WATER MAIN BREAK,6214 PIMLICO RD,39.3696167,-76.677718,"6214 PIMLICO RD, baltimore",,,,,,,,,,,,,,,,,,
200,1293513,1/25/24,WATER MAIN BREAK,7927 SAINT GREGORY DR,39.2660445,-76.469086,"7927 SAINT GREGORY DR, baltimore",,,,,,,,,,,,,,,,,,
201,1294084,1/25/24,WATER MAIN BREAK,19 FULLERTON HEIGHTS AVE,39.3635058,-76.5241731,"19 FULLERTON HEIGHTS AVE, baltimore",,,,,,,,,,,,,,,,,,
202,1295397,1/25/24,WATER MAIN BREAK,515 PATUXENT AVE,39.31186,-76.4976251,"515 PATUXENT AVE, baltimore",,,,,,,,,,,,,,,,,,
203,1295817,1/25/24,WATER MAIN BREAK,1847 DRUID HILL AVE,39.3067112,-76.6341452,"1847 DRUID HILL AVE, baltimore",,,,,,,,,,,,,,,,,,
204,1295864,1/25/24,WATER MAIN BREAK,1521 WEYBURN RD,39.3310435,-76.5163841,"1521 WEYBURN RD, baltimore",,,,,,,,,,,,,,,,,,
205,1297123,1/25/24,WATER MAIN BREAK,11 WEST MOUNT ROYAL AVE,39.3050828,-76.616539,"11 WEST MOUNT ROYAL AVE, baltimore",,,,,,,,,,,,,,,,,,
206,1297226,1/25/24,WATER MAIN BREAK,1507 VINE ST,39.2899464,-76.6412972,"1507 VINE ST, baltimore",,,,,,,,,,,,,,,,,,
207,1297987,1/25/24,WATER MAIN BREAK,4810 KING AVE,39.3628353,-76.4886938,"4810 KING AVE, baltimore",,,,,,,,,,,,,,,,,,
208,1300586,1/26/24,WATER MAIN BREAK,929 HARGROVE ST,39.3001837,-76.6135521,"929 HARGROVE ST, baltimore",,,,,,,,,,,,,,,,,,
209,1300844,1/26/24,WATER MAIN BREAK,1946 HASELMERE RD,39.260757,-76.4896523,"1946 HASELMERE RD, baltimore",,,,,,,,,,,,,,,,,,
210,1300958,1/26/24,WATER MAIN BREAK,4608 RIDGEWAY AVE,39.3518052,-76.5205718,"4608 RIDGEWAY AVE, baltimore",,,,,,,,,,,,,,,,,,
211,1301285,1/26/24,WATER MAIN BREAK,140 GREENRIDGE RD,39.4208899,-76.6097241,"140 GREENRIDGE RD, baltimore",,,,,,,,,,,,,,,,,,
212,1301331,1/26/24,WATER MAIN BREAK,100 GREENRIDGE CT,39.4187183,-76.6091274,"100 GREENRIDGE CT, baltimore",,,,,,,,,,,,,,,,,,
213,1301341,1/26/24,WATER MAIN BREAK,107 GREENRIDGE CT,39.4182127,-76.6092429,"107 GREENRIDGE CT, baltimore",,,,,,,,,,,,,,,,,,
214,1301466,1/26/24,WATER MAIN BREAK,4200 SHELDON AVE,39.32871,-76.5644762,"4200 SHELDON AVE, baltimore",,,,,,,,,,,,,,,,,,
215,1301703,1/26/24,WATER MAIN BREAK,1932 WEST BALTIMORE ST,39.2882994,-76.6479084,"1932 WEST BALTIMORE ST, baltimore",,,,,,,,,,,,,,,,,,
216,1301721,1/26/24,WATER MAIN BREAK,1200 RANKIN PL,39.2918796,-76.6376384,"1200 RANKIN PL, baltimore",,,,,,,,,,,,,,,,,,
217,1302036,1/26/24,WATER MAIN BREAK,3000 TOWANDA AVE,39.3201928,-76.6575033,"3000 TOWANDA AVE, baltimore",,,,,,,,,,,,,,,,,,
218,1302766,1/26/24,WATER MAIN BREAK,SAINT AUGUSTINE LN AND SAINT MONICA DR,39.29038,-76.61219,"SAINT AUGUSTINE LN AND SAINT MONICA DR, baltimore",,,,,,,,,,,,,,,,,,
219,1302835,1/26/24,WATER JOINT LEAK,2509 HUNTINGDON AVE,39.3183298,-76.6206024,"2509 HUNTINGDON AVE, baltimore",,,,,,,,,,,,,,,,,,
220,1302970,1/26/24,WATER MAIN BREAK,8112 LINDEN AVE,39.3115682,-76.4976472,"8112 LINDEN AVE, baltimore",,,,,,,,,,,,,,,,,,
221,1303765,1/26/24,WATER MAIN BREAK,6 SMITH LN,39.2711088,-76.7321957,"6 SMITH LN, baltimore",,,,,,,,,,,,,,,,,,
222,1304157,1/26/24,WATER MAIN BREAK,1846 SUTTON AVE,39.2203935,-76.7041246,"1846 SUTTON AVE, baltimore",,,,,,,,,,,,,,,,,,
223,1304360,1/26/24,WATER MAIN BREAK,13 BANGERT AVE,39.4111422,-76.4256648,"13 BANGERT AVE, baltimore",,,,,,,,,,,,,,,,,,
224,1304368,1/26/24,WATER MAIN BREAK,7902 SUBET RD,39.347475,-76.7541723,"7902 SUBET RD, baltimore",,,,,,,,,,,,,,,,,,
225,1304378,1/26/24,WATER MAIN BREAK,4501 POPLAR AVE,39.2412679,-76.6882181,"4501 POPLAR AVE, baltimore",,,,,,,,,,,,,,,,,,
226,1304382,1/26/24,WATER MAIN BREAK,3008 ROSELAWN AVE,39.3572066,-76.5562481,"3008 ROSELAWN AVE, baltimore",,,,,,,,,,,,,,,,,,
227,1304384,1/26/24,WATER MAIN BREAK,700 BLK BATTERY AVE,39.29038,-76.61219,"700 BLK BATTERY AVE, baltimore",,,,,,,,,,,,,,,,,,
228,1304391,1/27/24,WATER MAIN BREAK,5201 MORAVIA RD,39.3233266,-76.5497602,"5201 MORAVIA RD, baltimore",,,,,,,,,,,,,,,,,,
229,1304398,1/27/24,WATER MAIN BREAK,1427 EAST EAGER ST,39.301559,-76.5985199,"1427 EAST EAGER ST, baltimore",,,,,,,,,,,,,,,,,,
230,1304399,1/27/24,WATER MAIN BREAK,807 BROOKS LN,39.3158083,-76.6343904,"807 BROOKS LN, baltimore",,,,,,,,,,,,,,,,,,
231,1304417,1/27/24,WATER MAIN BREAK,2402 WEST FAYETTE ST,39.2894105,-76.6549251,"2402 WEST FAYETTE ST, baltimore",,,,,,,,,,,,,,,,,,
232,1304438,1/27/24,WATER MAIN BREAK,1020 TRICKLING BROOK RD,39.4745151,-76.6021894,"1020 TRICKLING BROOK RD, baltimore",,,,,,,,,,,,,,,,,,
233,1304439,1/27/24,WATER MAIN BREAK,662 FOLCROFT ST,39.2857469,-76.5429353,"662 FOLCROFT ST, baltimore",,,,,,,,,,,,,,,,,,
234,1304473,1/27/24,WATER MAIN BREAK,6211 PLYMOUTH RD,39.362127,-76.5708567,"6211 PLYMOUTH RD, baltimore",,,,,,,,,,,,,,,,,,
235,1304488,1/27/24,WATER MAIN BREAK,1453 KENT RD,39.2865985,-76.4387455,"1453 KENT RD, baltimore",,,,,,,,,,,,,,,,,,
236,1304492,1/27/24,WATER MAIN BREAK,7 GREEN HEATHER CT,39.4051978,-76.7202825,"7 GREEN HEATHER CT, baltimore",,,,,,,,,,,,,,,,,,
237,1304522,1/27/24,WATER MAIN BREAK,326 UPPERLANDING RD,39.3171641,-76.4797569,"326 UPPERLANDING RD, baltimore",,,,,,,,,,,,,,,,,,
238,1304524,1/27/24,WATER MAIN BREAK,6839 QUEENS FERRY RD,39.3820641,-76.581589,"6839 QUEENS FERRY RD, baltimore",,,,,,,,,,,,,,,,,,
239,1304533,1/28/24,WATER MAIN BREAK,EAST BELVEDERE AVE AND WOODMONT AVE,39.29038,-76.61219,"EAST BELVEDERE AVE AND WOODMONT AVE, baltimore",,,,,,,,,,,,,,,,,,
240,1304559,1/28/24,WATER MAIN BREAK,LINKWOOD RD AND OVERHILL RD,39.29038,-76.61219,"LINKWOOD RD AND OVERHILL RD, baltimore",,,,,,,,,,,,,,,,,,
241,1304564,1/28/24,WATER MAIN BREAK,1614 HAZEL ST,39.2262253,-76.5880624,"1614 HAZEL ST, baltimore",,,,,,,,,,,,,,,,,,
242,1304578,1/28/24,WATER MAIN BREAK,BAYONNE AVE AND CARTER AVE,39.29038,-76.61219,"BAYONNE AVE AND CARTER AVE, baltimore",,,,,,,,,,,,,,,,,,
243,1304585,1/29/24,WATER MAIN BREAK,2924 CHARLESTON AVE,39.2399324,-76.6585708,"2924 CHARLESTON AVE, baltimore",,,,,,,,,,,,,,,,,,
244,1304590,1/29/24,WATER JOINT LEAK,5505 KEMPER RD,39.3625574,-76.6281033,"5505 KEMPER RD, baltimore",,,,,,,,,,,,,,,,,,
245,1304594,1/29/24,WATER MAIN BREAK,5702 1ST AVE,39.2384074,-76.6932244,"5702 1ST AVE, baltimore",,,,,,,,,,,,,,,,,,
246,1304671,1/29/24,WATER MAIN BREAK,5719 2ND AVE,39.2373164,-76.6936868,"5719 2ND AVE, baltimore",,,,,,,,,,,,,,,,,,
247,1304717,1/29/24,WATER MAIN BREAK,3003 DUNMORE RD,39.2554474,-76.5194071,"3003 DUNMORE RD, baltimore",,,,,,,,,,,,,,,,,,
248,1304773,1/29/24,WATER MAIN BREAK,2804 SILVER HILL AVE,39.3263785,-76.7103539,"2804 SILVER HILL AVE, baltimore",,,,,,,,,,,,,,,,,,
249,1304838,1/29/24,WATER MAIN BREAK,429 ROBERT ST,39.3067961,-76.6339243,"429 ROBERT ST, baltimore",,,,,,,,,,,,,,,,,,
250,1304871,1/29/24,WATER MAIN BREAK,1716 NORTH CALHOUN ST,39.3083158,-76.6441506,"1716 NORTH CALHOUN ST, baltimore",,,,,,,,,,,,,,,,,,
251,1304983,1/30/24,WATER MAIN BREAK,700 BLK BATTERY AVE,39.29038,-76.61219,"700 BLK BATTERY AVE, baltimore",,,,,,,,,,,,,,,,,,
252,1305275,1/30/24,WATER MAIN BREAK,114 EAST EAGER ST,39.3012353,-76.613396,"114 EAST EAGER ST, baltimore",,,,,,,,,,,,,,,,,,
253,1305838,1/30/24,WATER MAIN BREAK,119 CHARGEUR RD,39.4710226,-76.8159721,"119 CHARGEUR RD, baltimore",,,,,,,,,,,,,,,,,,
254,1306237,1/30/24,WATER MAIN BREAK,600 EAST LOMBARD ST,39.2879828,-76.607461,"600 EAST LOMBARD ST, baltimore",,,,,,,,,,,,,,,,,,
255,1306346,1/30/24,WATER MAIN BREAK,400 BLK TUNBRIDGE RD,39.29038,-76.61219,"400 BLK TUNBRIDGE RD, baltimore",,,,,,,,,,,,,,,,,,
256,1306365,1/30/24,WATER MAIN BREAK,7612 BERKSHIRE RD,39.2875641,-76.5069558,"7612 BERKSHIRE RD, baltimore",,,,,,,,,,,,,,,,,,
257,1306371,1/30/24,WATER MAIN BREAK,7106 HULL CT,39.3372519,-76.7469235,"7106 HULL CT, baltimore",,,,,,,,,,,,,,,,,,
258,1306488,1/30/24,WATER MAIN BREAK,1337 WEST PRATT ST,39.2853889,-76.6390191,"1337 WEST PRATT ST, baltimore",,,,,,,,,,,,,,,,,,
259,1306492,1/30/24,WATER MAIN BREAK,1026 WEST FAYETTE ST,39.2900608,-76.6346459,"1026 WEST FAYETTE ST, baltimore",,,,,,,,,,,,,,,,,,
260,1306498,1/30/24,WATER MAIN BREAK,1 MONROE FIELD CT,39.2918207,-76.7541553,"1 MONROE FIELD CT, baltimore",,,,,,,,,,,,,,,,,,
261,1306511,1/31/24,WATER MAIN BREAK,143 EAST NORTH AVE,39.3108721,-76.6139101,"143 EAST NORTH AVE, baltimore",,,,,,,,,,,,,,,,,,
262,1306517,1/31/24,WATER MAIN BREAK,1334 WOODBOURNE AVE,39.3549152,-76.5914953,"1334 WOODBOURNE AVE, baltimore",,,,,,,,,,,,,,,,,,
263,1306598,1/31/24,WATER MAIN BREAK,700 BLK BATTERY AVE,39.29038,-76.61219,"700 BLK BATTERY AVE, baltimore",,,,,,,,,,,,,,,,,,
264,1306610,1/31/24,WATER JOINT LEAK,2100 KENNICOTT RD,39.317064,-76.7571179,"2100 KENNICOTT RD, baltimore",,,,,,,,,,,,,,,,,,
265,1306693,1/31/24,WATER MAIN BREAK,1505 EAST HOMBERG AVE,39.3121,-76.4501468,"1505 EAST HOMBERG AVE, baltimore",,,,,,,,,,,,,,,,,,
266,1306769,1/31/24,WATER MAIN BREAK,8620 WOODSPRING RD,39.3685991,-76.7814155,"8620 WOODSPRING RD, baltimore",,,,,,,,,,,,,,,,,,
267,1306781,1/31/24,WATER MAIN BREAK,7906 SAINT GREGORY DR,39.2658146,-76.4699329,"7906 SAINT GREGORY DR, baltimore",,,,,,,,,,,,,,,,,,
268,1306797,1/31/24,WATER MAIN BREAK,1109 OUTLETT MILLS CT,39.2936522,-76.7634609,"1109 OUTLETT MILLS CT, baltimore",,,,,,,,,,,,,,,,,,
269,1306816,1/31/24,WATER MAIN BREAK,511 ACADEMY RD,39.2848367,-76.7181426,"511 ACADEMY RD, baltimore",,,,,,,,,,,,,,,,,,
270,1306866,2/1/24,WATER MAIN BREAK,2719 EAST HOFFMAN ST,39.3068258,-76.5792959,"2719 EAST HOFFMAN ST, baltimore",,,,,,,,,,,,,,,,,,
271,1306867,2/1/24,WATER MAIN BREAK,6732 DOGWOOD RD,39.321725,-76.7426848,"6732 DOGWOOD RD, baltimore",,,,,,,,,,,,,,,,,,
272,1306887,2/1/24,WATER MAIN BREAK,8201 MARCIE DR,39.4000537,-76.6955086,"8201 MARCIE DR, baltimore",,,,,,,,,,,,,,,,,,
273,1307019,2/1/24,WATER MAIN BREAK,2803 SILVER HILL AVE,39.3265947,-76.7098849,"2803 SILVER HILL AVE, baltimore",,,,,,,,,,,,,,,,,,
274,1307180,2/1/24,WATER MAIN BREAK,1010 FRANCIS AVE,39.234694,-76.7030297,"1010 FRANCIS AVE, baltimore",,,,,,,,,,,,,,,,,,
275,1307224,2/2/24,WATER MAIN BREAK,2000 KENNICOTT RD,39.3139418,-76.7570847,"2000 KENNICOTT RD, baltimore",,,,,,,,,,,,,,,,,,
276,1307300,2/2/24,WATER MAIN BREAK,LINKWOOD RD AND STONEYFORD RD,39.29038,-76.61219,"LINKWOOD RD AND STONEYFORD RD, baltimore",,,,,,,,,,,,,,,,,,
277,1307524,2/2/24,WATER JOINT LEAK,10 GLENCOE AVE,39.2704762,-76.7228018,"10 GLENCOE AVE, baltimore",,,,,,,,,,,,,,,,,,
278,1307568,2/2/24,WATER MAIN BREAK,2 DENEISON ST,39.4547972,-76.6313538,"2 DENEISON ST, baltimore",,,,,,,,,,,,,,,,,,
279,1307576,2/3/24,WATER MAIN BREAK,1332 MYRTLE AVE,39.2993614,-76.6333089,"1332 MYRTLE AVE, baltimore",,,,,,,,,,,,,,,,,,
280,1307586,2/3/24,WATER MAIN BREAK,1300 WESTELLEN RD,39.4221515,-76.5937133,"1300 WESTELLEN RD, baltimore",,,,,,,,,,,,,,,,,,
281,1307587,2/3/24,WATER MAIN BREAK,1012 SMOKE TREE RD,39.3682112,-76.7456763,"1012 SMOKE TREE RD, baltimore",,,,,,,,,,,,,,,,,,
282,1307588,2/3/24,WATER MAIN BREAK,9 CRANBROOK RD,39.4632147,-76.6349639,"9 CRANBROOK RD, baltimore",,,,,,,,,,,,,,,,,,
283,1307591,2/3/24,WATER MAIN BREAK,3061 OAK FOREST DR,39.3743509,-76.5360624,"3061 OAK FOREST DR, baltimore",,,,,,,,,,,,,,,,,,
284,1307611,2/3/24,WATER MAIN BREAK,30 HOBART CT,39.374829,-76.8211859,"30 HOBART CT, baltimore",,,,,,,,,,,,,,,,,,
285,1307627,2/3/24,WATER MAIN BREAK,1321 MAPLE AVE,39.2493806,-76.6952502,"1321 MAPLE AVE, baltimore",,,,,,,,,,,,,,,,,,
286,1307631,2/3/24,WATER MAIN BREAK,CHESLEY AVE AND MOYER AVE,39.29038,-76.61219,"CHESLEY AVE AND MOYER AVE, baltimore",,,,,,,,,,,,,,,,,,
287,1307644,2/4/24,WATER MAIN BREAK,3 AMIEL CT,39.4232274,-76.558384,"3 AMIEL CT, baltimore",,,,,,,,,,,,,,,,,,
288,1307681,2/4/24,WATER MAIN BREAK,1442 BURTON AVE,39.4231941,-76.6366072,"1442 BURTON AVE, baltimore",,,,,,,,,,,,,,,,,,
289,1307731,2/5/24,WATER MAIN BREAK,LINKWOOD RD AND STONEYFORD RD,39.29038,-76.61219,"LINKWOOD RD AND STONEYFORD RD, baltimore",,,,,,,,,,,,,,,,,,
290,1307767,2/5/24,WATER MAIN BREAK,SOUTH STRICKER SAINT BOOTH ST,,,"SOUTH STRICKER SAINT BOOTH ST, baltimore",,,,,,,,,,,,,,,,,,
291,1307831,2/5/24,WATER MAIN BREAK,1417 GALENA RD,39.2856742,-76.4456645,"1417 GALENA RD, baltimore",,,,,,,,,,,,,,,,,,
292,1307851,2/5/24,WATER MAIN BREAK,1520 DENTON RD,39.2843716,-76.4360075,"1520 DENTON RD, baltimore",,,,,,,,,,,,,,,,,,
293,1307874,2/5/24,WATER MAIN BREAK,6 SMITH LN,39.2711088,-76.7321957,"6 SMITH LN, baltimore",,,,,,,,,,,,,,,,,,
294,1307884,2/5/24,WATER MAIN BREAK,1 ALDER DR,39.3250499,-76.4244771,"1 ALDER DR, baltimore",,,,,,,,,,,,,,,,,,
295,1307952,2/5/24,WATER MAIN BREAK,4800 OAKLAND PARK RD,39.369936,-76.76744,"4800 OAKLAND PARK RD, baltimore",,,,,,,,,,,,,,,,,,
296,1308054,2/5/24,WATER MAIN BREAK,FREDERICK RD AND NORTH PROSPECT AVE,39.29038,-76.61219,"FREDERICK RD AND NORTH PROSPECT AVE, baltimore",,,,,,,,,,,,,,,,,,
297,1308061,2/5/24,WATER MAIN BREAK,4600 LAUREL AVE,39.344323,-76.665594,"4600 LAUREL AVE, baltimore",,,,,,,,,,,,,,,,,,
298,1308062,2/5/24,WATER MAIN BREAK,1715 WEST JOPPA RD,39.4088436,-76.6496283,"1715 WEST JOPPA RD, baltimore",,,,,,,,,,,,,,,,,,
299,1308151,2/6/24,WATER MAIN BREAK,5523 WILLYS AVE,39.2455355,-76.695987,"5523 WILLYS AVE, baltimore",,,,,,,,,,,,,,,,,,
300,1308191,2/6/24,WATER MAIN BREAK,1206 WHITE AVE,39.3209018,-76.5095115,"1206 WHITE AVE, baltimore",,,,,,,,,,,,,,,,,,
301,1308293,2/6/24,WATER MAIN BREAK,3134 JEFFREY RD,39.3392986,-76.7487336,"3134 JEFFREY RD, baltimore",,,,,,,,,,,,,,,,,,
302,1308336,2/6/24,WATER JOINT LEAK,1337 WEST PRATT ST,39.2853889,-76.6390191,"1337 WEST PRATT ST, baltimore",,,,,,,,,,,,,,,,,,
303,1308439,2/6/24,WATER JOINT LEAK,2 BANGERT AVE,39.4119179,-76.4223236,"2 BANGERT AVE, baltimore",,,,,,,,,,,,,,,,,,
304,1308461,2/6/24,WATER MAIN BREAK,NORTH POINT RD AND MILLERS ISLAND RD,39.29038,-76.61219,"NORTH POINT RD AND MILLERS ISLAND RD, baltimore",,,,,,,,,,,,,,,,,,
305,1308483,2/7/24,WATER MAIN BREAK,5509 WILKENS AVE,39.2560282,-76.7208823,"5509 WILKENS AVE, baltimore",,,,,,,,,,,,,,,,,,
306,1308537,2/7/24,WATER MAIN BREAK,7807 BENNERTON DR,39.3674764,-76.500301,"7807 BENNERTON DR, baltimore",,,,,,,,,,,,,,,,,,
307,1308596,2/7/24,WATER JOINT LEAK,801 MC KIM ST,39.29038,-76.61219,"801 MC KIM ST, baltimore",,,,,,,,,,,,,,,,,,
308,1308655,2/7/24,WATER MAIN BREAK,2206 GUILFORD AVE,39.3148103,-76.6128573,"2206 GUILFORD AVE, baltimore",,,,,,,,,,,,,,,,,,
309,1308666,2/7/24,WATER JOINT LEAK,1228 RANKIN PL,39.2918817,-76.6377894,"1228 RANKIN PL, baltimore",,,,,,,,,,,,,,,,,,
310,1308825,2/7/24,WATER MAIN BREAK,1333 WEST PRATT ST,39.2853872,-76.638935,"1333 WEST PRATT ST, baltimore",,,,,,,,,,,,,,,,,,
311,1308830,2/7/24,WATER JOINT LEAK,1337 WEST PRATT ST,39.2853889,-76.6390191,"1337 WEST PRATT ST, baltimore",,,,,,,,,,,,,,,,,,
312,1308853,2/7/24,WATER MAIN BREAK,3233 EAST FAYETTE ST,39.2946761,-76.5712896,"3233 EAST FAYETTE ST, baltimore",,,,,,,,,,,,,,,,,,
313,1308978,2/8/24,WATER JOINT LEAK,8214 NORTH POINT RD,39.2294674,-76.4307322,"8214 NORTH POINT RD, baltimore",,,,,,,,,,,,,,,,,,
314,1308989,2/8/24,WATER MAIN BREAK,30 HOBART CT,39.374829,-76.8211859,"30 HOBART CT, baltimore",,,,,,,,,,,,,,,,,,
315,1309056,2/8/24,WATER MAIN BREAK,1520 DENTON RD,39.2843716,-76.4360075,"1520 DENTON RD, baltimore",,,,,,,,,,,,,,,,,,
316,1309145,2/8/24,WATER MAIN BREAK,4407 SAINT THOMAS AVE,39.329214,-76.5571625,"4407 SAINT THOMAS AVE, baltimore",,,,,,,,,,,,,,,,,,
317,1309173,2/8/24,WATER MAIN BREAK,4424 WALNUT RD,39.2330799,-76.6476269,"4424 WALNUT RD, baltimore",,,,,,,,,,,,,,,,,,
